line_number,cleaned_text
1,Sur
2,Aug31
3,"$1,727"
4,"$2,268"
5,"$1,807"
6,iam
7,re
8,D
9,4
10,"$1,807"
11,Mar
12,Sep1
13,"$1,572"
14,"$1,572"
15,"$1,568"
16,"$1,402"
17,"$1,907"
18,"$1,618"
19,"$1,957"
20,Tue
21,Sep2
22,"$1,572"
23,"$1,192"
24,"$1,568"
25,"$1,272"
26,"$2,192"
27,"$1,272"
28,"$2,003"
29,Wed
30,Sep3
31,"$1,572"
32,"$1,572"
33,"$1,568"
34,"$1,715"
35,"$1,729"
36,"$1,618"
37,"$1,775"
38,Thu
39,Sep4
40,"$1,729"
41,"$1,192"
42,"$1,907"
43,"$1,272"
44,"$1,729"
45,"$1,272"
46,"$1,775"
47,Fri
48,Sep5
49,"$1,775"
50,"$1,806"
51,"$1,806"
52,"$1,775"
53,"$1,775"
54,"$1,923"
55,"$1,821"
56,Sat
57,Sep6
58,"$1,618"
59,"$1,572"
60,"$1,614"
61,"$i,402"
62,"$1,775"
63,"$1,664"
64,"$1,821"
65,",O"
66,Sur
67,Sen16
68,Mon
69,Sep15
70,Tue
71,Sep16
72,Wed
73,Sep17
74,Thu
75,Sep18
76,Fri
77,Sep1y
78,Sat
79,Sep20
