line_number,cleaned_text
1,Sur
2,Aug2a
3,"$1,918"
4,"$1,994"
5,"$2,301"
6,"$2,002"
7,"$2,301"
8,"$2,352"
9,"$2,479"
10,Mon
11,Aug25
12,"$1,765"
13,"$1,841"
14,"$1,903"
15,"$1,907"
16,"$2,148"
17,"$2,290"
18,"$1,949"
19,Tue
20,Aug26
21,"$1,688"
22,"$1,736"
23,"$2,072"
24,"$1,727"
25,"$2,072"
26,"$2,077"
27,"$2,265"
28,Wed
29,Aug27
30,"$1,998"
31,"$2,074"
32,"$2,341"
33,"$2,341"
34,"$2,341"
35,Thu
36,Aug28
37,"$1,572"
38,"$1,877"
39,"$1,572"
40,"$$1,727"
41,"$2,461"
42,"$2,077"
43,"$2,479"
44,Fr
45,Aug29
46,"$1,618"
47,"$2,311"
48,"$1,618"
49,"$1,957"
50,"$1,999"
51,"$2,156"
52,"$1,618"
53,"$2,271"
54,Sur
55,Sep21
56,Man
57,Sep22
58,ue
59,Sep23
60,Wed
61,Sen24
62,The
63,Sep28
64,Fr
65,Sep2
66,Sat
67,Sep27
