line_number,cleaned_text
1,Sur
2,Aug24
3,"$$1,918"
4,"$1,467"
5,"$$1,918"
6,"$1,547"
7,"$2,147"
8,"$1,547"
9,"$1,959"
10,"$1,765"
11,"$1,765"
12,"$1,765"
13,"$1,841"
14,"$1,903"
15,"$1,882"
16,"$1,806"
17,Toe
18,Aug26
19,"$1,688"
20,"$1,192"
21,"$1,688"
22,"$1,272"
23,"$1,918"
24,"$1,272"
25,"$1,729"
26,Wed
27,ug27
28,"$1,998"
29,"$1,998"
30,"$1,998"
31,"$2,074"
32,ALe
33,"$2,115"
34,"$2,039"
35,Thu
36,Aug28
37,"$1,572"
38,"$1,192"
39,"$1,568"
40,"$1,272"
41,"$1,272"
42,"$2,158"
43,Fr
44,Aug29
45,"$1,618"
46,"$1,618"
47,"$1,614"
48,"$1,953"
49,"$1,664"
50,"$2,003"
51,"$1,618"
52,"$1,618"
53,"$1,614"
54,"$2,099"
55,"$1,664"
56,"$2,120"
57,Sur
58,Sen14
59,Mon
60,Sep18
61,ue
62,Sep16
63,Wed
64,Sepi7
65,The
66,Sep18
67,Fr
68,Sep1y
69,Sat
70,Sep20
