line_number,cleaned_text
1,Sur
2,Aug
3,"$2,347"
4,"$1,727"
5,"$2,347"
6,"$1,727"
7,"$2,347"
8,"$1,727"
9,"$1,402"
10,"$1,641"
11,"$$1,907"
12,"$1,402"
13,"$$1,907"
14,"$1,618"
15,"$1,618"
16,Toe
17,Sen2
18,"$1,754"
19,"$1,192"
20,"$2,016"
21,"$1,192"
22,"$2,016"
23,"$1,192"
24,"$1,618"
25,Wed
26,Sep3
27,"$1,900"
28,"$1,572"
29,"$1,725"
30,"$1,572"
31,"$1,907"
32,"$1,618"
33,"$1,618"
34,Thu
35,Sep4
36,"$1,754"
37,"$1,192"
38,"$1,725"
39,"$1,192"
40,"$1,907"
41,"$1,192"
42,"$1,771"
43,"$2,048"
44,"$2,064"
45,"$1,771"
46,"$1,806"
47,"$1,806"
48,"$2,076"
49,"$1,817"
50,"$2,839"
51,"$1,740"
52,"$1,771"
53,"$1,402"
54,"$1,953"
55,"$1,664"
56,"$1,664"
57,Sur
58,Sep7
59,Mon
60,Sepa
