line_number,cleaned_text
1,Sur
2,Aug
3,"$1,727"
4,$68
5,"$1,807"
6,iam
7,re
8,D
9,4
10,"$1,807"
11,Mon
12,Sep1
13,"$1,572"
14,"$1,572"
15,"$1,568"
16,"$1,402"
17,"$1,907"
18,"$1,618"
19,"$1,987"
20,"$1,572"
21,"$1,192"
22,"$1,568"
23,"$1,272"
24,"$2,192"
25,"$1,272"
26,"$2,003"
27,Wed
28,Sep3
29,"$1,572"
30,"$1,572"
31,"$1,568"
32,"$1,715"
33,"$1,729"
34,"$1,618"
35,"$1,775"
36,hu
37,Sep4
38,"$1,729"
39,"$1,192"
40,"$1,907"
41,"$1,272"
42,"$1,729"
43,"$1,272"
44,"$1,775"
45,Fr
46,Sep5
47,"$1,775"
48,"$1,806"
49,"$1,806"
50,"$1,775"
51,"$1,775"
52,"$1,923"
53,"$1,821"
54,Sat
55,Sep6
56,"$1,618"
57,"$1,572"
58,"$1,614"
59,"$i,402"
60,"$1,775"
61,"$1,664"
62,"$1,821"
63,Sur
64,Sen16
65,Man
66,Sep15
67,Tue
68,Sep16
69,Wed
70,Sep17
71,Thu
72,Sep18
73,Fr
74,Sep1y
75,Sat
76,Sep20
