line_number,cleaned_text
1,Sun
2,Sep7
3,"$1,729"
4,"$1,558"
5,"$2,148"
6,"$1,558"
7,"$2,148"
8,"$1,775"
9,"$1,771"
10,Bos
11,Mon
12,Sep8
13,"$1,402"
14,"$1,787"
15,"$1,907"
16,"$1,574"
17,"$2,148"
18,"$2,169"
19,"$1,953"
20,Tue
21,Sep9
22,"$1,765"
23,"$1,558"
24,"$1,907"
25,"$1,558"
26,"$2,148"
27,"$2,077"
28,"$1,953"
29,Wed
30,Sep10
31,"$$1,918"
32,"$1,787"
33,"$2,268"
34,"$1,787"
35,"$2,301"
36,"$2,169"
37,"$2,310"
38,Thu
39,Sep11
40,"$1,572"
41,"$$1,415"
42,"$1,572"
43,"$$1,415"
44,"$2,301"
45,"$1,775"
46,"$1,771"
47,Fri
48,Sep12
49,"$1,775"
50,"$1,775"
51,"$1,953"
52,"$1,775"
53,"$2,442"
54,"$1,821"
55,"$1,817"
56,Sat
57,Sep13
58,"$1,565"
59,"$1,787"
60,"$2,423"
61,"$1,737"
62,"$2,423"
63,"$2,442"
64,"$2,617"
65,Sun
66,Sep21
67,Sep22
68,Tue
69,Sep23
70,Wed
71,Sep24
72,Thu
73,Sep25
74,Fri
75,Sep26
76,Sat
77,Sep27
