line_number,cleaned_text
1,Sur
2,Sep7
3,"$1,729"
4,"$$1,343"
5,"$1,765"
6,"$1,486"
7,"$1,729"
8,"$1,547"
9,"$1,775"
10,"$$1,633"
11,"$1,572"
12,"$1,765"
13,"$1,402"
14,"$1,907"
15,"AG1,812"
16,"$1,806"
17,Toe
18,Sep
19,"$1,663"
20,"$1,192"
21,"$1,765"
22,"$1,272"
23,"$1,907"
24,"$1,272"
25,"$1,806"
26,"$1,572"
27,"$1,918"
28,"$1,715"
29,"$1,715"
30,"$1,959"
31,"$1,704"
32,"$1,700"
33,"$1,568"
34,"$1,343"
35,"$1,729"
36,"$1,343"
37,"$1,775"
38,Fr
39,Sep12
40,"$$1,987"
41,"$1,957"
42,"$1,953"
43,"$1,775"
44,"$1,775"
45,"$1,821"
46,"$1,715"
47,Added
