line_number,cleaned_text
1,Sun
2,Sep7
3,"$1,729"
4,"$1,558"
5,"$2,148"
6,"$1,558"
7,"$2,148"
8,"$1,775"
9,"$1,771"
10,Man
11,Sep8
12,"$1,402"
13,"$1,787"
14,"$1,907"
15,"$1,574"
16,"$2,148"
17,"$2,169"
18,"$1,953"
19,Tue
20,Sep
21,"$1,765"
22,"$1,558"
23,"$1,907"
24,"$1,558"
25,"$2,148"
26,"$2,077"
27,"$1,953"
28,Wed
29,Sep10
30,"$1,918"
31,"$1,787"
32,"$2,268"
33,"$1,787"
34,"$2,301"
35,"$2,169"
36,"$2,310"
37,Thu
38,Sept
39,"$1,572"
40,"$1,415"
41,"$1,572"
42,"$1,415"
43,"$2,301"
44,"$1,775"
45,"$1,771"
46,Fri
47,Sep12
48,"$1,775"
49,"$1,775"
50,"$1,953"
51,"$1,775"
52,"$Z,242"
53,"$1,821"
54,"$1,817"
55,Sat
56,Sep13
57,"$1,565"
58,"$1,787"
59,"AGzZ,422"
60,",O"
61,Sun
62,Sep21
63,Mon
64,Sep22
65,Tue
66,Sep23
67,Wed
68,Sep24
69,Thu
70,Sep25
71,Fri
72,Sep26
73,Sat
74,Sep27
