line_number,cleaned_text
1,"$1,729"
2,"$11,343"
3,"$1,765"
4,"$1,486"
5,"$1,729"
6,"$1,547"
7,"$1,775"
8,"$1,633"
9,"AG1,572"
10,"$1,765"
11,"$1,402"
12,"$1,907"
13,"$1,812"
14,"$1,806"
15,Toe
16,Sep9
17,"$1,663"
18,"$1,192"
19,"$1,765"
20,"$$1,272"
21,"$1,907"
22,"$$1,272"
23,"$1,806"
24,"$1,918"
25,"$15,872"
26,"$1,918"
27,"$1,715"
28,"$1,715"
29,"$1,959"
30,"$1,704"
31,"$1,200"
32,"$1,568"
33,"$1,343"
34,"$1,729"
35,"$1,343"
36,"$1,775"
37,Fr
38,Sep12
39,"$$1,957"
40,"$1,957"
41,"$1,953"
42,"$1,775"
43,"$1,775"
44,"$1,821"
45,"$1,715"
46,Aged
47,Wed
48,Sep17
