line_number,cleaned_text
1,"$2,968"
2,"$2,044"
3,"$2,984"
4,"$2,044"
5,"$2,612"
6,"$$1,402"
7,"$1,856"
8,"$1,972"
9,"$I,S74"
10,"$2,855"
11,"$2,173"
12,"$1,953"
13,"$1,572"
14,"$1,415"
15,"$1,572"
16,"$1,415"
17,"$2,306"
18,"$2,070"
19,"$2,479"
20,"$1,572"
21,"$17,229"
22,"$1,572"
23,"$17,229"
24,"$2,403"
25,$A775
26,"$12,771"
27,"$1,907"
28,"$14,185"
29,"$2,403"
30,"$1,771"
31,$T775
32,"$2,189"
33,"$1,821"
34,"$1,817"
35,"$1,402"
36,"$1,775"
37,"$1,618"
38,"$15,774"
39,"$2,347"
40,"$1,821"
41,"$1,817"
