line_number,cleaned_text
1,Sur
2,Seg7
3,"$1,729"
4,"$$1,343"
5,"$1,765"
6,"$1,486"
7,"$1,729"
8,"$1,547"
9,"$1,775"
10,"$$1,633"
11,"$1,572"
12,"$1,765"
13,"$1,402"
14,"$1,907"
15,"AG1,812"
16,"$1,806"
17,Toe
18,Sep9
19,"$1,663"
20,"$1,192"
21,"$1,765"
22,"$1,272"
23,"$1,907"
24,"$1,272"
25,"$1,806"
26,"$1,572"
27,"$1,918"
28,"$1,715"
29,Abel
30,"$1,715"
31,"$1,959"
32,Thu
33,Sen
34,"$1,704"
35,"$1,200"
36,"$1,568"
37,"$1,343"
38,"$1,729"
39,"$1,343"
40,"$1,775"
41,Fr
42,Sep12
43,"$19,857"
44,"$1,957"
45,"$1,953"
46,"$1,775"
47,"$1,775"
48,"$1,821"
49,"$1,565"
50,Abed
51,"$1,715"
52,Ageta
