line_number,cleaned_text
1,Sun
2,Sen14
3,"$2,402"
4,"$2,402"
5,"$2,402"
6,"$2,348"
7,"$2,964"
8,"$2,205"
9,"$2,699"
10,"$1,733"
11,"$2,339"
12,"$2,447"
13,"$1,950"
14,"$2,901"
15,"$2,134"
16,"$2,636"
17,"$2,402"
18,"$2,442"
19,"$2,402"
20,"$2,277"
21,"$$3,198"
22,"$2,134"
23,"$2,724"
24,"$2,402"
25,"$2,299"
26,"$2,402"
27,"$2,134"
28,"$19,971"
29,"$2,724"
30,Thu
31,Sep18
32,"$$2,523"
33,"$2,513"
34,"$$2,523"
35,"$2,348"
36,"$3,222"
37,"$2,205"
38,"$2,805"
39,Fr
40,Sep19
41,"$1,997"
42,"$1,957"
43,"$1,997"
44,"$2,979"
45,"$2,169"
46,"$3,020"
47,Sav
48,Sep2t
49,"$1,648"
50,"$2,235"
51,"$2,717"
52,"$1,950"
53,"$2,205"
54,"$2,999"
55,Mon
56,Sep2F
57,Met
58,Sat
59,Git4
