line_number,cleaned_text
1,Sun
2,Sep7
3,"$1,729"
4,"$1,558"
5,"$2,148"
6,"$1,558"
7,"$2,148"
8,"$1,775"
9,"$1,771"
10,Moan
11,Sep8
12,"$1,402"
13,"$1,787"
14,"$1,907"
15,"$1,574"
16,"$2,148"
17,"$2,169"
18,"$1,953"
19,Tue
20,Sep
21,"$1,765"
22,"$1,558"
23,"$1,907"
24,"$1,558"
25,"$2,148"
26,"$2,077"
27,"$1,953"
28,Wed
29,Sep10
30,"$1,918"
31,"$1,787"
32,"$2,268"
33,"$1,787"
34,"$2,301"
35,"$2,169"
36,"$2,310"
37,Thu
38,Sep
39,"$1,572"
40,"$1,415"
41,"$1,572"
42,"$1,415"
43,"$2,301"
44,"$1,775"
45,"$1,771"
46,Fri
47,Sep12
48,"$1,775"
49,"$1,775"
50,"$1,953"
51,"$1,775"
52,"$Z,442"
53,"$1,821"
54,"$1,817"
55,Sat
56,Sep13
57,"$1,565"
58,"$1,787"
59,"AGZ,422"
60,"$1,737"
61,"AGZ,422"
62,"$2,442"
63,Sun
64,Sep21
65,Mon
66,Sep22
67,Tue
68,Sep23
69,Wed
70,Sep24
71,Thu
72,Sep25
73,Sep26
74,Sat
75,Sep27
