line_number,cleaned_text
1,Sur
2,Aug24
3,Adeaen
4,"$1,467"
5,"$1,918"
6,"$1,467"
7,"$1,918"
8,"$1,467"
9,"$$2,188"
10,Mon
11,Aug25
12,"$1,950"
13,"$1,765"
14,"$1,765"
15,"$1,765"
16,"$2,035"
17,"$1,953"
18,Tue
19,Aug26
20,"$1,995"
21,"$1,192"
22,"$1,688"
23,"$1,192"
24,"$1,688"
25,"$1,192"
26,"$1,958"
27,"$1,998"
28,"AG1,998"
29,"$1,998"
30,"$2,268"
31,"$2,268"
32,The
33,Aug28
34,"$1,192"
35,"$2,117"
36,"$1,192"
37,"$2,117"
38,"$1,192"
39,"$1,618"
40,or
41,Aug29
42,"$1,946"
43,"$1,953"
44,"$1,618"
45,"$1,953"
46,"$1,664"
47,"$$1,664"
48,"$1,946"
49,"$1,962"
50,"$$2,079"
51,"$1,618"
52,"$$2,079"
53,"$1,664"
54,"$$1,664"
