line_number,cleaned_text
1,"$1,918"
2,"$1,858"
3,"$$2,301"
4,"$1,858"
5,"$$2,301"
6,"$$1,402"
7,"$1,787"
8,"$2,288"
9,"$I,S74"
10,"$2,306"
11,"$1,918"
12,"$1,787"
13,"$2,272"
14,"$1,787"
15,"$2,301"
16,"$2,318"
17,"$2,314"
18,"$1,918"
19,"$1,644"
20,"$2,301"
21,"$1,644"
22,"$2,301"
23,"$2,059"
24,hu
25,Sep18
26,"$2,021"
27,"$1,858"
28,"$1,858"
29,"$2,273"
30,Fr
31,Sep19
32,"$2,164"
33,"$2,173"
34,"$1,953"
35,"$1,957"
36,"$2,218"
37,"$1,999"
38,"$2,035"
39,"$2,288"
40,"$15,774"
41,"$2,235"
42,"$2,261"
