line_number,cleaned_text
1,"$1,729"
2,"$13,843"
3,"$1,765"
4,"$1,486"
5,"$1,729"
6,"$1,547"
7,"$1,775"
8,"$$1,633"
9,"$1,572"
10,"$1,765"
11,"$1,402"
12,"$1,907"
13,"$1,812"
14,"$1,806"
15,"$$1,663"
16,"$1,192"
17,"$1,765"
18,$t772
19,"$1,907"
20,$t772
21,"$1,806"
22,Sen
23,"$1,918"
24,"$15,872"
25,"$1,918"
26,"$1,715"
27,"$1,715"
28,"$1,959"
29,"$1,704"
30,$t750
31,"$1,568"
32,"$12,342"
33,"$1,729"
34,"$12,342"
35,"$1,775"
36,Fr
37,Seple
38,"$1,9S7"
39,"$1,957"
40,"$1,953"
41,"$1,775"
42,"$1,775"
43,"$1,821"
44,Sat
45,Sep12
46,"$1,724"
