line_number,cleaned_text
1,"$$1,729"
2,"$2,213"
3,"$2,249"
4,"$2,048"
5,"$3,063"
6,"$$1,905"
7,"$2,571"
8,"$1,733"
9,$TIN
10,"$1,911"
11,"AG1,950"
12,"$2,119"
13,"$2,134"
14,"$2,571"
15,Toe
16,Sep
17,"$1,9N1"
18,$TIN
19,"$1,9N1"
20,"$18,777"
21,"$2,123"
22,"$1,905"
23,"$2,438"
24,"$2,402"
25,"$2,123"
26,"$2,402"
27,"$2,277"
28,"$2,119"
29,"$2,134"
30,"$$2,724"
31,"$1,572"
32,"$2,402"
33,"$1,905"
34,"$I,762"
35,"$2,724"
36,Fr
37,Sep12
38,ia
39,Ma
40,a
41,oC
42,$I957
43,"$2,865"
44,S
45,Sep13
46,"$1,897"
47,"$2,426"
48,"$2,545"
49,"$2,113"
50,"$2,988"
51,"$2,134"
52,"$2,723"
53,et
54,Sav
55,Gat4
