line_number,cleaned_text
1,Sur
2,Sep7
3,"$1,729"
4,"$1,558"
5,"$2,148"
6,"$1,558"
7,"$2,148"
8,"$1,775"
9,"$1,771"
10,Mon
11,Sen8
12,"$1,402"
13,"$1,787"
14,"$1,907"
15,"AG1,S74"
16,"$2,148"
17,"$2,169"
18,"$1,953"
19,Tue
20,Sep9
21,"$1,765"
22,"$1,558"
23,"$1,907"
24,"$1,558"
25,"$2,148"
26,"$2,077"
27,"$1,953"
28,Wed
29,Sep1m
30,"$1,918"
31,"$1,787"
32,"$2,268"
33,"$1,787"
34,"$2,301"
35,"$2,169"
36,"$2,310"
37,hu
38,Senl
39,"$1,572"
40,"$1,415"
41,"$1,572"
42,"$1,415"
43,"$2,301"
44,"$1,775"
45,"$1,771"
46,Fr
47,Sep12
48,"$1,775"
49,"$1,775"
50,"$1,953"
51,"$1,775"
52,"$$1,821"
53,"$1,817"
54,Sat
55,Sep13
56,"$1,565"
57,"$1,787"
58,Agz223
59,Sur
60,Sep21
61,Man
62,Sep22
63,ue
64,Sep23
65,Wed
66,Sep24
67,Thu
68,Sep25
69,Fr
70,Sep2
71,Sat
72,Sep27
