line_number,cleaned_text
1,324
2,"$2,402"
3,"$2,572"
4,"$2,402"
5,"$2,152"
6,"$3,437"
7,"$2,572"
8,"$2,724"
9,"$1,907"
10,"$1,907"
11,"$1,907"
12,"$2,531"
13,"$3,284"
14,"$2,962"
15,"$2,571"
16,"$2,173"
17,"$2,297"
18,"$2,173"
19,$1B77
20,"$3,207"
21,"$7,083"
22,"$2,495"
23,"$2,482"
24,"$2,724"
25,"$$3,477"
26,"$3,491"
27,"$2,764"
28,Thu
29,Aug28
30,"$2,602"
31,"$1,572"
32,"$2,602"
33,"$,877"
34,"$2,123"
35,"$2,297"
36,"$2,884"
37,Aug28
38,"$19,597"
39,"$16,418"
40,"$19,597"
41,"$2,961"
42,"$3,002"
43,"$2,431"
44,"$16,418"
45,"$2,717"
46,"$2,647"
47,"$2,620"
48,"$2,999"
49,Mion
50,Sep2F
51,etd
52,Sav
53,Oat4
