line_number,cleaned_text
1,Sun
2,Aug24
3,"$1,918"
4,"$1,994"
5,"$$2,301"
6,"$2,002"
7,"$$2,301"
8,"$2,352"
9,"$2,479"
10,Mon
11,Aug25
12,"$1,765"
13,"$1,841"
14,"$1,903"
15,"$1,907"
16,"$2,148"
17,"$2,290"
18,"$1,949"
19,Tue
20,Aug26
21,"$$1,688"
22,"$1,736"
23,"$2,072"
24,"$1,727"
25,"$2,072"
26,"$2,077"
27,"$$2,265"
28,Wed
29,Aug27
30,"$1,998"
31,"$2,074"
32,"$2,341"
33,"$2,341"
34,"$2,341"
35,"$2,523"
36,"$Z,535"
37,Thu
38,Aug28
39,"$1,572"
40,"$$1,877"
41,"$1,572"
42,"$1,727"
43,"$2,461"
44,"$2,077"
45,"$2,479"
46,Fri
47,Aug29
48,"$$1,618"
49,"$2,311"
50,"$$1,618"
51,"$1,957"
52,$Z714
53,"$$1,999"
54,Sat
55,Aug30
56,"$$1,618"
57,"$2,156"
58,"$$1,618"
59,"$2,271"
60,"$Z,S7t,"
61,"$2,716"
62,Sun
63,Sep21
64,Mon
65,Sep22
66,Tue
67,Sep23
68,Wed
69,Sep24
70,Thu
71,Sep25
72,Sep26
73,Sat
74,Sep27
