line_number,cleaned_text
1,324
2,"$1,918"
3,"$1,467"
4,"$1,918"
5,"$1,547"
6,"$2,147"
7,"$1,547"
8,"$1,959"
9,"$1,765"
10,"$1,765"
11,"$1,765"
12,"$1,841"
13,"$1,903"
14,"$1,882"
15,"$1,806"
16,"$1,688"
17,"$1,192"
18,"$1,688"
19,"$$1,272"
20,"$1,918"
21,"$$1,272"
22,"$1,729"
23,"AGS1,998"
24,"$1,998"
25,"AGS1,998"
26,"$2,074"
27,"$2,115"
28,"$2,039"
29,Thu
30,Aug28
31,"$1,572"
32,"$1,192"
33,"$1,568"
34,"$17,272"
35,"$17,272"
36,"$2,158"
37,Aug28
38,"$1,618"
39,"$1,618"
40,"$1,614"
41,"$1,953"
42,"AG1,664"
43,"$2,003"
44,"$1,618"
45,"$1,618"
46,"$1,614"
47,"$2,099"
48,"$1,664"
49,"$2,120"
