line_number,cleaned_text
1,"$1,727"
2,"$1,807"
3,"$1,807"
4,"$1,572"
5,"$1,572"
6,"$1,568"
7,"AG1,4G2"
8,"$1,907"
9,"$1,618"
10,"$1,957"
11,"$1,572"
12,"$1,192"
13,"$1,568"
14,"$I,272"
15,"$2,192"
16,"$I,272"
17,"$2,003"
18,"$1,572"
19,"$15,872"
20,"$1,568"
21,"$1,715"
22,"$1,729"
23,"$1,618"
24,"$17,785"
25,"$1,729"
26,"$1,192"
27,"$1,907"
28,"$12,727"
29,"$1,729"
30,"$12,727"
31,"$1,775"
32,"$1,775"
33,"$1,806"
34,"$1,806"
35,"$1,775"
36,"$1,775"
37,"$1,923"
38,"$1,821"
39,"$1,618"
40,"$1,572"
41,"$1,614"
42,"$1,402"
43,"$$1,775,"
44,"$1,664"
45,"$1,821"
