line_number,cleaned_text
1,Sun
2,Aug24
3,"$$1,918"
4,"$1,994"
5,"$2,301"
6,"$2,002"
7,"$2,301"
8,"$2,352"
9,"$2,479"
10,Mon
11,Aug25
12,"$1,765"
13,"$1,841"
14,"$1,903"
15,"$1,907"
16,"$2,148"
17,"$2,290"
18,"$1,949"
19,Tue
20,Aug26
21,"$1,688"
22,"$1,736"
23,"$2,072"
24,"$1,727"
25,"$2,072"
26,"$2,077"
27,"$2,265"
28,Wed
29,Aug27
30,"$1,998"
31,"$2,074"
32,"$2,341"
33,"$2,341"
34,"$2,341"
35,hu
36,Aug28
37,"$1,572"
38,"$1,877"
39,"$1,572"
40,"$1,727"
41,"$2,461"
42,"$2,077"
43,"$2,479"
44,Fr
45,Aug29
46,"$1,618"
47,"$2,311"
48,"$1,618"
49,"$1,957"
50,"$1,999"
51,Sat
52,Aug30
53,"$1,618"
54,"$2,156"
55,"$1,618"
56,"$$2,271"
57,Sur
58,Sep21
59,Man
60,Sep22
61,ue
62,Sep23
63,Wed
64,Sep24
65,Thu
66,Sep25
67,Fr
68,Sep2
69,Sat
70,Sep27
