line_number,cleaned_text
1,Sur
2,Aug24
3,"$2,402"
4,"$2,572"
5,"$2,402"
6,"$2,152"
7,"$3,437"
8,"$2,572"
9,"$$2,724"
10,Mor
11,Aug25
12,"$$1,907"
13,"$1,907"
14,"$$1,907"
15,"$2,531"
16,"$3,284"
17,"$2,962"
18,"$2,571"
19,Tue
20,Aug26
21,"$2,173"
22,"$2,297"
23,"$2,173"
24,"$1,877"
25,"$3,207"
26,"$2,083"
27,"$2,495"
28,Wed
29,Aug27
30,"$2,482"
31,"$2,482"
32,"$2,724"
33,"$3,477"
34,"$3,491"
35,"$2,764"
36,Thu
37,Aug28
38,"$2,602"
39,"$1,872"
40,"$2,602"
41,"$1,877"
42,"$2,123"
43,"$$2,297"
44,"$2,884"
45,Fri
46,Aug29
47,"$1,957"
48,"$1,618"
49,"$1,957"
50,"$2,961"
51,AGL74
52,"ARd,225"
53,"$3,002"
54,Sat
55,Aug30
56,"$2,431"
57,"$1,618"
58,"$2,717"
59,"$2,647"
60,$AIN
61,"$$2,620"
62,"$2,999"
63,",O"
64,Sur
65,Sep28
66,Mon
67,Sep29
68,Tue
69,Sep30
70,Wed
71,Oct1
72,Thu
73,Oct2
74,Fr
75,Qct3
76,Sat
77,Oct4
