line_number,cleaned_text
1,"$1,572"
2,"$1,572"
3,"$1,568"
4,"$1,402"
5,"$$1,907"
6,"$1,618"
7,"$$1,987"
8,"$1,572"
9,"$1,192"
10,"$1,568"
11,"$1,272"
12,"$2,192"
13,"$1,272"
14,"$2,003"
15,"$1,572"
16,"$1,572"
17,"$1,568"
18,"$1,715"
19,"$1,729"
20,"$1,618"
21,"$$1,775"
22,Thu
23,Sep4
24,"$1,729"
25,"$1,192"
26,"$1,907"
27,"$12,772"
28,"$1,729"
29,"$12,772"
30,"$1,775"
31,Fr
32,Sep
33,"$1,775"
34,"$1,806"
35,"$1,806"
36,"$1,775"
37,"$1,775"
38,"$1,923"
39,"$1,821"
40,"$1,618"
41,"$1,572"
42,"$1,614"
43,"$1,407"
44,"$1,775"
45,"$1,664"
46,"$1,821"
47,Mon
48,Sep15
