line_number,cleaned_text
1,"$2,699"
2,"$$2,412"
3,"$2,391"
4,"$1,733"
5,"$1,572"
6,"$1,911"
7,"$1,950"
8,"$2,123"
9,"$2,203"
10,"$2,447"
11,"$1,572"
12,"$2,447"
13,$1B77
14,"$1,762"
15,"$2,729"
16,"$1,729"
17,"$1,572"
18,$TIN
19,"$2,277"
20,"$2,134"
21,"$$2,826"
22,wn
23,",B877"
24,"$2,123"
25,"$1,762"
26,"$2,826"
27,"$$2,846"
28,"$2,290"
29,"$2,483"
30,"$3,259"
31,"$2,612"
32,"$1,733"
33,"$$1,418"
34,"$19,597"
35,"$1,950"
36,"$2,134"
37,"$2,770"
38,Mon
39,Sep2F
40,ue
41,Sep30
42,etd
43,Sav
44,Oat4
