line_number,cleaned_text
1,Sun
2,Aug24
3,"$1,918"
4,"$1,994"
5,"$2,301"
6,"$2,002"
7,"$2,301"
8,"$2,352"
9,"$2,479"
10,Mon
11,Aug25
12,"$1,765"
13,"$1,841"
14,"$1,903"
15,"$1,907"
16,"$$2,148"
17,"$2,290"
18,"$1,949"
19,Tue
20,Aug26
21,"$1,688"
22,"$1,736"
23,"$2,072"
24,"$1,727"
25,"$2,072"
26,"$2,077"
27,"$$2,265"
28,Wed
29,Aug27
30,"$1,998"
31,"$2,074"
32,"$2,341"
33,"$2,341"
34,"$2,341"
35,"$Z,523"
36,"$2,53"
37,an
38,Thu
39,Aug28
40,"$1,572"
41,"$1,877"
42,"$1,572"
43,"$1,727"
44,"$2,461"
45,"$2,077"
46,"$2,479"
47,Fri
48,Aug29
49,"$1,618"
50,"$2,311"
51,"$1,618"
52,"$1,957"
53,"AG2,579"
54,"$2,716"
55,"$1,999"
56,Sat
57,Aug30
58,"$$1,618"
59,"$2,156"
60,"$$1,618"
61,"$2,271"
62,"$2,576"
63,"$27,210"
64,"$2,716"
65,Sun
66,Sep21
67,Mon
68,Sep22
69,Tue
70,Sep23
71,Wed
72,Sep24
73,Thu
74,Sep25
75,Sep26
76,Sat
77,Sep27
