line_number,cleaned_text
1,Aug24
2,"$$2,006"
3,"AG1,467"
4,"$1,918"
5,"AG1,467"
6,"$$1,994"
7,"AG1,467"
8,"$2,182"
9,"$1,989"
10,"$1,835"
11,"$1,765"
12,"$1,765"
13,"$1,841"
14,"$2,029"
15,"$2,029"
16,Tue
17,ug26
18,"$1,626"
19,"$1,192"
20,"$1,688"
21,"$1,192"
22,"$1,765"
23,"$1,192"
24,"$$1,952"
25,"$2,299"
26,"$2,087"
27,"$2,016"
28,"$2,016"
29,"$2,093"
30,"$2,262"
31,"$2,262"
32,Tr
33,Aug28
34,"$1,626"
35,"$1,192"
36,"$2,057"
37,"$1,192"
38,"$2,134"
39,"$1,192"
40,"$2,198"
41,or
42,Aug29
43,"$1,818"
44,"$1,962"
45,"$2,057"
46,"$19,453"
47,"$2,134"
48,"$2,198"
49,"$2,321"
50,"$1,962"
51,"$2,093"
52,"$19,453"
53,"$2,169"
54,"$2,198"
55,"$2,357"
