line_number,cleaned_text
1,Sun
2,Sep21
3,"$2,248"
4,"$2,513"
5,"$2,402"
6,"$2,348"
7,"$2,205"
8,"$2,724"
9,"$1,648"
10,"$1,907"
11,"$$1,907"
12,"$11,866"
13,"$2,119"
14,"$2,134"
15,"$2,495"
16,Toe
17,Sen23
18,"$1,820"
19,"$1,911"
20,"$19,111"
21,"$2,038"
22,"$2,123"
23,"$2,205"
24,"$2,495"
25,Wed
26,Sep24
27,"$1,816"
28,"$1,907"
29,"$1,907"
30,"$2,034"
31,"$2,119"
32,"$2,403"
33,"$2,495"
34,Thu
35,Sep26
36,"$1,788"
37,"$19,111"
38,"$$1,911"
39,"$$1,957"
40,"$2,123"
41,"$2,377"
42,"$2,401"
43,Fr
44,Sep26
45,"$1,862"
46,"$1,953"
47,"$1,953"
48,"$2,080"
49,"$2,165"
50,"$2,449"
51,"$2,475"
52,Sav
53,Sep27
54,"$2,247"
55,"$1,957"
56,"$1,957"
57,"$1,906"
58,"$2,169"
59,"$2,275"
60,"$2,301"
61,Sur
62,Sep28
63,Mon
64,Sep29
65,Got2
66,Sat
67,Gct4
