line_number,cleaned_text
1,"$2,402"
2,"$2,572"
3,"$2,402"
4,"$2,152"
5,"$3,437"
6,"$2,572"
7,"$2,724"
8,$I9O
9,$TePO
10,$I9O
11,"$2,531"
12,"$3,284"
13,"$$2,962"
14,"$2,871"
15,"$2,173"
16,"$2,297"
17,"$2,173"
18,AGIB77
19,"$3,207"
20,"$79,083"
21,"$2,495"
22,"$2,482"
23,"$2,482"
24,"$2,724"
25,"$$3,477"
26,"$3,491"
27,"$2,764"
28,h
29,Aug
30,"$$2,602"
31,"$1,572"
32,"$$2,602"
33,"$2,123"
34,"$2,297"
35,"$2,884"
36,$LGS7
37,AGTA8
38,$LGS7
39,"$2,961"
40,"$3,002"
41,Aug20
42,"$2,431"
43,$B
44,"$2,717"
45,"$2,647"
46,"$2,620"
47,"$2,999"
