line_number,cleaned_text
1,Sus
2,Auge
3,ALSot4
4,"$2,699"
5,ARRbe
6,"$2,412"
7,ALRl5e
8,"$2,391"
9,"$1,733"
10,"$1,572"
11,"$1,911"
12,"$1,950"
13,"$2,123"
14,"$2,203"
15,Tue
16,Sen2
17,"$2,447"
18,"$1,572"
19,"$2,447"
20,"$1,877"
21,AbiAs1
22,"$1,762"
23,"$2,729"
24,Wed
25,Sep3
26,"$1,729"
27,"$1,572"
28,"$19,111"
29,"$2,277"
30,"$2,134"
31,"$2,826"
32,Thu
33,Sep4
34,"$1,729"
35,"$19,111"
36,"$1,911"
37,"$11,877"
38,"$2,123"
39,"$1,762"
40,"$2,826"
41,Fr
42,Sep5
43,"$1,775"
44,"$2,846"
45,"$2,290"
46,"$2,483"
47,"$$3,259"
48,"$2,612"
49,Sav
50,Sep6
51,"$1,733"
52,"$1,618"
53,"$1,957"
54,"$1,950"
55,"$2,134"
56,"$2,770"
57,Sur
58,Sep28
59,Man
60,Sep29
61,ue
62,Sep30
63,Wed
64,Set
65,The
66,Oct2
67,Fr
68,Gctd
69,Sat
70,Oxt4
